scope,dataset,method,num_clusters,relative_regret,investment_cost,operational_cost_without_ens,ens_cost,total_cost
perprofile,lowvar,EAC,3500,0.05622528551675041,127985710.85082614,3082998.454,0.0,131068709.30482614
perprofile,lowvar,EAC,4000,0.04760505971010333,127968927.46612065,3088489.769,0.0,131057417.23512064
perprofile,lowvar,HC,500,0.16563470853306544,127961903.488826,3250126.752,0.0,131212030.24082601
perprofile,lowvar,HC,1000,0.031997417200205415,127841831.33392468,3195140.661,0.0,131036971.99492468
perprofile,lowvar,HC,1500,0.022743455348245598,127911345.08432564,3113504.678,0.0,131024849.76232564
perprofile,lowvar,HC,2000,0.014826638369321053,127915216.19241469,3099262.931,0.0,131014479.12341468
perprofile,lowvar,HC,2500,0.016369295879998073,127918485.27849948,3098014.65,0.0,131016499.92849949
perprofile,lowvar,HC,3000,0.013871101321695311,127911872.30211487,3101355.115,0.0,131013227.41711487
perprofile,lowvar,HC,3500,0.011091076475702013,127901020.09998436,3108565.622,0.0,131009585.72198436
perprofile,lowvar,HC,4000,0.009426892445685564,127901527.94316632,3105877.78,0.0,131007405.72316632
perprofile,lowvar,HC,5000,0.00612348981122497,127893502.19900368,3109576.23,0.0,131003078.42900369
perprofile,lowvar,HC,6000,0.003430909995146326,127895973.20053992,3103578.082,0.0,130999551.28253992
perprofile,lowvar,HC,7000,0.0015165664304691599,127895674.45509696,3101222.272774949,146.8592250509841,130997043.58709696
perprofile,lowvar,HC,8000,0.00033527464929302846,127893667.26725534,3101682.026774949,146.8592250509841,130995496.15325534
perprofile,lowvar,PEC,500,4.68744018384086,134457092.73182756,2678279.167,0.0,137135371.89882755
perprofile,lowvar,PEC,1000,1.5353305268448412,130105938.33120278,2900325.727,0.0,133006264.05820277
perprofile,lowvar,PEC,1500,0.9220797198218763,129300485.79523516,2902450.019,0.0,132202935.81423515
perprofile,lowvar,PEC,2000,0.6104911427629447,128849949.65123583,2944820.529,0.0,131794770.18023583
perprofile,lowvar,PEC,2500,0.40034334899169793,128534867.54508492,2984619.413,0.0,131519486.95808493
perprofile,lowvar,UTR,730,8.4803707296449,123976300.4877582,15705830.58337396,2421792.3566260403,142103923.42775822
perprofile,lowvar,UTR,876,1.9313694541098727,126644661.94355752,6777546.900043705,102846.63295629495,133525055.47655752
perprofile,lowvar,UTR,1095,0.6480695468185267,127373272.37403312,4371506.532799454,99217.12520054563,131843996.03203312
perprofile,lowvar,UTR,1460,0.5889984691019229,127339681.09113134,4407627.491648714,19307.257351285796,131766615.84013134
perprofile,lowvar,UTR,1752,0.49544604540651477,127385697.77942404,4227481.485101732,30887.524898267537,131644066.78942405
perprofile,lowvar,UTR,2190,0.33013293667568355,127558047.33247969,3818059.3189865304,51408.13701346948,131427514.78847969
perprofile,lowvar,UTR,2920,0.1498062956837348,127657287.24139816,3532818.3032433735,1190.2577566267512,131191295.80239816
perprofile,lowvar,UTR,4380,0.038781368229093796,127790083.79743911,3255546.640943452,228.1970565480522,131045858.63543911
