file_name                                                              , calc_ens, method                      , num_clusters, t_clustering         , t_create_model    , t_solve             , energy_not_served     , true_operational_cost, investment_cost   , investment_cost_renewables, total_capacity    , renewables_capacity, cost_Battery, capacity_Battery, cost_Coal           , capacity_Coal        , cost_Gas           , capacity_Gas       , cost_Nuclear       , capacity_Nuclear  , cost_OCGT         , capacity_OCGT      , cost_Solar           , capacity_Solar        , cost_Wind_Offshore, capacity_Wind_Offshore, cost_Wind_Onshore  , capacity_Wind_Onshore
ward_k500_perlocation_DynamicProgramming_s672_hp0.95_lp0.05            , False   , DynamicProgramming          ,          500,  277.5352690219879   , 42.149556159973145,  218.4103639125824  ,     1.123768327267003 ,           21799572.02, 176332331.7327573 ,         133080593.32728797, 1965.797475463179 ,  1800.5990212416136,          0.0,              0.0, 1050759.7512680963  , 2.501808931590705    , 10955075.012725    , 115.3165790813158  , 30400000.0         , 32.0              , 845903.6414762476 , 15.380066208659048 , 14291685.139622929   ,  416.1457457979087    , 33037245.240764976,     275.92518943421726,  85751662.94690007 ,    1108.5280860094877
ward_k6000_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         6000,    5.335227012634277 , 52.1110360622406  ,  791.2980191707611  ,    14.44695152648259  ,           17996121.9 , 146429449.98460314,         139061693.2460234 , 2362.873907064213 ,  2282.074595487869 ,          0.0,              0.0,       0.0           , 0.0                  ,  6944012.179466896 ,  73.09486504701998 ,        0.0         ,  0.0              , 423744.55911284813,  7.704446529324512 , 35908734.94144769    , 1045.591694532842     , 21199955.879046123,     177.06082330087767,  81953002.42552958 ,    1059.4220776541492
ward_k1100_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1100,  885.0505049228668   , 54.00802707672119 ,  639.3827178478241  ,     2.4911490805199605,           17068010.58, 151552376.76621312,         142305326.83151188, 2301.85828276707  ,  2210.4517920968706,          0.0,              0.0, 1080646.3809809815  , 2.5729675737642417   ,  7791329.485613805 ,  82.01399458540845 ,        0.0         ,  0.0              , 375074.06810645736,  6.819528511026499 , 31348332.8041098     ,  912.8017589835816    , 29880824.91295354 ,     249.56294674302796,  81076169.11444855 ,    1048.087086370261
ward_k2500_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         2500,    4.473449230194092 , 50.34237194061279 ,  515.9320359230042  ,   190.44876524786525  ,           30405591.53, 145093972.78179693,         138571904.4768025 , 2395.6186942122795,  2323.709764686022 ,          0.0,              0.0,       0.0           , 0.0                  ,  6096808.304994449 ,  64.17692952625737 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 38569325.46858958    , 1123.06285474688      , 20131256.88779486 ,     168.1351102318805 ,  79871322.12041806 ,    1032.5117997072614
ward_k200_perlocation_DynamicProgramming_hp0.95_lp0.05                 , False   , DynamicProgramming          ,          200,   18.34087491035461  , 45.64913296699524 ,  246.54837799072263 ,     0.0               ,           38753718.54, 172439196.97291166,         126308772.46616772, 1698.0473249639272,  1501.5500436836735,          0.0,              0.0, 1167063.3765281031  , 2.778722325066912    , 13965048.875245761 , 147.00051447627118 , 30175842.25497003  , 31.76404447891582 , 822470.0          , 14.954             ,    14788.12853901134 ,    0.43060120060723506, 28743134.921414934,     240.06102477147823,  97550849.41621378 ,    1261.058417711588
ward_k6000_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         6000,   18.11208987236023  , 78.79270005226135 , 1488.2284479141235  ,    11.527217899353502 ,           17983348.42, 146902017.78874567,         139314159.33565143, 2331.193815143675 ,  2248.0745410881696,          0.0,              0.0,       0.0           , 0.0                  ,  7163708.6525984965,  75.40745950103681 ,        0.0         ,  0.0              , 424149.8004957631 ,  7.71181455446842  , 34306859.64463415    ,  998.9482383165022    , 23675892.434655927,     197.7397043079044 ,  81331407.25636134 ,    1051.386598463763
ward_k4000_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         4000,    4.189307928085327 , 53.94170904159546 ,  870.1061580181122  ,    93.07822234121662  ,           23567413.59, 145889774.1535555 ,         138760000.03371274, 2361.4038227963574,  2283.097989955907 ,          0.0,              0.0,       0.0           , 0.0                  ,  6704514.119842785 ,  70.57383284045038 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35997115.96278083    , 1048.1651759437286    , 20436614.228813868,     170.6854373415341 ,  82326269.84211804 ,    1064.2473766706444
ward_k200_perlocation_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,          200,    4.79431414604187  , 51.105633020401   ,  334.5007538795471  ,    22.50099841040733  ,           38748765.76, 153729682.03733608,         133517965.95165823, 1704.9002071960228,  1561.6259306786992,          0.0,              0.0,  294486.47337144514 , 0.7011582699320122   , 11247990.424005013 , 118.39989920005277 ,  7790755.9035338955,  8.200795687930416, 878483.2847674742 , 15.97242335940862  ,     8196.202358829907,    0.23865728288888413, 35958482.67647365 ,     300.32319801380845,  97551287.07282576 ,    1261.0640753820019
ward_k100_perlocation_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,          100,    5.594230890274048 , 58.25477385520935 ,  451.8001070022583  ,    28.370116989846835 ,           37450914.77, 160692625.70201463,         142328869.14852965, 1798.1999936140644,  1645.5009078199364,          0.0,              0.0,  472906.0343558597  , 1.1259667484663325   , 12406678.06380551  , 130.5966111979527  ,  4596582.455323641 ,  4.838507847709096, 887590.0          , 16.138             ,        0.0           ,    0.0                , 42492018.556104824,     354.89091732952295,  99836850.59242481 ,    1290.6099904904136
ward_k1000_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1000,    5.3783509731292725, 53.30785298347473 ,  455.271283864975   ,     8.822972993289362 ,           19049610.09, 147303709.11412734,         139649322.12143967, 2430.7239319360433,  2349.555206327185 ,          0.0,              0.0,  285286.54423396965 , 0.6792536767475468   ,  6987676.293945597 ,  73.5544873046905  ,        0.0         ,  0.0              , 381424.15450810164,  6.934984627420031 , 40035874.18232323    , 1165.765867181267     , 22716297.20298698 ,     189.72521962103605,  76897150.73612946 ,     994.064119524882
ward_k4380_utr_NoExtremePreservation_hp0.95_lp0.05                     , False   , UTR                         ,         4380,    0.2012829780578613, 45.81440019607544 ,  551.4860770702362  ,    33.57818093697965  ,           19465834.94, 145915272.03836292,         138812893.21204334, 2371.5513737592837,  2293.7696323018095,          0.0,              0.0,       0.0           , 0.0                  ,  6707909.734626342 ,  70.60957615396148 ,        0.0         ,  0.0              , 394469.0916932402 ,  7.172165303513459 , 36668476.10064693    , 1067.7138619483408    , 20629391.433638655,     172.29550156971754,  81515025.67775775 ,    1053.760268783751
ward_k3600_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         3600,    5.476706981658936 , 68.51149106025696 , 1202.9144809246063  ,    11.64691995987616  ,           17702508.89, 146933121.25261024,         139513617.0748397 , 2350.813326884472 ,  2269.8097520187785,          0.0,              0.0,       0.0           , 0.0                  ,  7040230.4553737715,  74.10768900393444 ,        0.0         ,  0.0              , 379273.72239673993,  6.895885861758908 , 35211736.70473327    , 1025.2964775445253    , 22691014.207976006,     189.51405748760067,  81610866.16213045 ,    1054.9992169866528
ward_k2200_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         2200,    4.051945924758911 , 44.6841778755188  ,  725.3420870304108  ,    10.288647948523844 ,           17222055.61, 148479559.0555399 ,         140806073.81493977, 2370.498572445795 ,  2289.3508968169212,          0.0,              0.0,  321451.9946316975  , 0.7653618919802321   ,  6961139.227293277 ,  73.27514976098186 ,        0.0         ,  0.0              , 390894.01867516886,  7.107163975912162 , 36115799.39137099    , 1051.621003820007     , 25271033.17579353 ,     211.06222886965378,  79419241.24777526 ,    1026.6676641272607
ward_k200_perlocation_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,          200,    2.9882349967956543, 44.22457218170166 ,  749.5264189243317  , 14758.614660926482    ,         1047848607.0 , 133552748.79560615,         131031650.59895156, 2536.5095380586426,  2507.4307904113907,          0.0,              0.0,       0.0           , 0.0                  ,  2189196.805632334 ,  23.044176901392987,        0.0         ,  0.0              , 331901.39102224936,  6.03457074585908  , 52462727.96671513    , 1527.6113938287822    ,  7836961.070147585,      65.45385222375725,  70731961.56208885 ,     914.3655443588513
ward_k3500_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         3500,    5.093912839889526 , 51.05061984062195 ,  613.1551887989044  ,    11.651307210542331 ,           17647990.33, 147019084.48111108,         139577796.27823558, 2355.093752458506 ,  2273.8610562571325,          0.0,              0.0,       0.0           , 0.0                  ,  7062038.54052495  ,  74.33724779499948 ,        0.0         ,  0.0              , 379249.6623505548 ,  6.895448406373724 , 35373385.26541099    , 1030.003365513522     , 22558907.42715097 ,     188.41070918301153,  81645503.58567362 ,    1055.446981560599
ward_k400_perlocation_DynamicProgramming_s672_hp0.95_lp0.05            , False   , DynamicProgramming          ,          400,  309.9829649925232   , 45.78837299346924 ,  360.2121150493622  ,     0.0               ,           25085034.7 , 176187383.01901013,         133548473.89242403, 1838.4873674907622,  1675.478980379769 ,          0.0,              0.0, 1096919.4622317604  , 2.611713005313715    , 10686878.970671251 , 112.49346284917104 , 29954650.693683095 , 31.53121125650852 , 900460.0          , 16.372000000000003 ,  8147993.390529696   ,  237.25353260531406   , 39965150.787186354,     333.7866617315492 ,  85435329.71470799 ,    1104.4387860429056
ward_k2100_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         2100,  472.6498200893402   , 45.02744102478027 ,  452.1171369552612  ,    11.004339707514797 ,           17929561.77, 147818536.11389425,         139874090.13063806, 2320.677461472695 ,  2233.8804553823834,          0.0,              0.0,       0.0           , 0.0                  ,  7530200.289686523 ,  79.26526620722657 ,        0.0         ,  0.0              , 414245.6935696724 ,  7.5317398830849545, 33349436.018616468   ,  971.0699464984823    , 24972199.04209056 ,     208.56638321574138,  81552455.06993105 ,    1054.2441256681598
ward_k1200_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         1200,    5.507043123245239 , 62.5166380405426  ,  692.8488030433655  ,     7.819833318407205 ,           17564284.24, 148431455.401918  ,         140462728.93339252, 2390.6317484165666,  2307.4188257710184,          0.0,              0.0,  434107.55941788584 , 1.0335894271854424   ,  7160044.50748184  ,  75.36888955244042 ,        0.0         ,  0.0              , 374574.40162575204,  6.810443665922765 , 37503916.511342816   , 1092.0402425943064    , 25264120.02290943 ,     211.0044906107514 ,  77694692.39914028 ,    1004.3740925659605
ward_k4000_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         4000,    3.806340217590332 , 45.365830183029175,  530.4506430625916  ,   140.93900468642215  ,           27044381.81, 144920059.9922657 ,         137971303.82435995, 2369.5994997579705,  2293.6364141110444,          0.0,              0.0,       0.0           , 0.0                  ,  6580617.836146423 ,  69.26966143312023 ,        0.0         ,  0.0              , 368138.3317593301 ,  6.6934242138060025, 36926442.10300902    , 1075.2253242702927    , 19193516.876104943,     160.3031590967321 ,  81851344.84524597 ,    1058.1079307440195
ward_k1800_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         1800,    4.773133993148804 , 64.5625729560852  ,  940.9613399505616  ,     2.30970974795666  ,           16538624.72, 152371035.1936522 ,         139326218.81840253, 2362.379133543586 ,  2279.2064054395896,          0.0,              0.0,  440154.270394608   , 1.0479863580824      ,  6568576.402019427 ,  69.14290949494135 ,  5649140.427464362 ,  5.946463607857224, 386945.27537131053,  7.035368643114737 , 36264039.274336025   , 1055.9374574817555    , 23831603.365459852,     199.04019312789944,  79230576.17860664 ,    1024.228754829935
ward_k3100_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         3100,  162.1378688812256   , 44.66938400268555 ,  487.6394510269165  ,     9.64855070034104  ,           17747534.47, 147577427.95476484,         139794028.08650035, 2330.5038608341556,  2245.3177569576874,          0.0,              0.0,       0.0           , 0.0                  ,  7358139.868264476 ,  77.45410387646817 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 33876294.692001216   ,  986.4110342305327    , 24110607.712890334,     201.37042153697809,  81807125.68160881 ,    1057.5363011901766
ward_k2000_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         2000,    3.695246934890747 , 46.9052619934082  ,  688.7206118106842  ,    96.1211189279488   ,           26457223.62, 144535095.11056328,         137273230.3727785 , 2434.0092311167546,  2354.737911971511 ,          0.0,              0.0,       0.0           , 0.0                  ,  6892112.688891299 ,  72.54855461990842 ,        0.0         ,  0.0              , 369752.0488934599 ,  6.722764525335636 , 40905295.855775915   , 1191.0817153249357    , 17946669.38233483 ,     149.88955988751022,  78421265.13466775 ,    1013.766636759065
ward_k900_perlocation_DynamicProgramming_s672_hp0.95_lp0.05            , False   , DynamicProgramming          ,          900,  508.76498198509216  , 42.62904691696167 ,  266.4344480037689  ,     0.0               ,           17838950.99, 156417924.81884018,         147125230.248007  , 2263.970322954448 ,  2166.3031245151637,          0.0,              0.0,  281761.97696533223 , 0.6708618499174577   ,  8730818.443450091 ,  91.90335203631675 ,        0.0         ,  0.0              , 280114.15041774453,  5.0929845530499005, 26969221.907101024   ,  785.2906675787548    , 37651986.308810726,     314.4672438370832 ,  82504022.03209525 ,    1066.545213099326
ward_k4100_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         4100,  198.6267259120941   , 49.46390581130981 ,  680.1814210414886  ,    17.947498738749715 ,           18587028.27, 146299060.70906228,         138613819.0969641 , 2340.018942017795 ,  2255.8660829430773,          0.0,              0.0,       0.0           , 0.0                  ,  7259981.612098184 ,  76.42085907471774 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34867150.71579267    , 1015.2628116780954    , 21976882.79980833 ,     183.54967266545296,  81769785.58136308 ,    1057.0535985995289
ward_k6000_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         6000,    2.7665488719940186, 48.275285959243774,  884.9367899894714  ,    15.631075069545023 ,           18203722.42, 146188222.13828075,         138800209.65590435, 2360.0875506523885,  2279.0634192589528,          0.0,              0.0,       0.0           , 0.0                  ,  6962752.482376402 ,  73.29213139343581 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35876685.02775617    , 1044.6584641191002    , 21005870.85297437 ,     175.4398362241733 ,  81917653.77517383 ,    1058.9651189156796
ward_k500_perprofile_DynamicProgramming_s168_hp0.95_lp0.05             , False   , DynamicProgramming          ,          500,  161.4020278453827   , 63.54977607727051 ,  466.2895970344544  ,     0.0               ,           20514470.97, 164666924.85614592,         135089875.69676152, 2015.294647311866 ,  1893.4266672640094,          0.0,              0.0, 1081855.5523303505  , 2.575846553167501    ,  8821436.561039934 ,  92.85722695831511 , 19339491.985684816 , 20.357359984931385, 334265.06032932235,  6.077546551442224 , 17789713.31021721    ,  518.0014421453066    , 30804087.3092378  ,     257.2739816593982 ,  86496075.0773065  ,    1118.1512434593046
ward_k3000_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         3000,    5.790132999420166 , 68.80011582374573 , 1410.750013113022   ,    32.198622677863106 ,           20646312.81, 145360921.6445399 ,         138047831.23688594, 2399.1685094392647,  2319.253663760497 ,          0.0,              0.0,       0.0           , 0.0                  ,  6929713.001389243 ,  72.94434738304467 ,        0.0         ,  0.0              , 383377.4062647248 ,  6.970498295722269 , 38641140.385771185   , 1125.1539638063077    , 19878603.94289652 ,     166.02496723496472,  79528086.90821823 ,    1028.074732719225
ward_k2700_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         2700,    5.096476078033447 , 66.10976195335388 , 1299.0135679244995  ,    21.582036175368767 ,           18223280.47, 146998275.19387397,         139713909.61017093, 2367.765971182501 ,  2288.183690099016 ,          0.0,              0.0,       0.0           , 0.0                  ,  6904932.794764608 ,  72.68350310278534 ,        0.0         ,  0.0              , 379432.788938435  ,  6.898777980698819 , 36134540.82770841    , 1052.1667175637513    , 22506599.481557965,     187.97383620248667,  81072769.30090456 ,    1048.0431363327782
ward_k4400_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         4400,    5.39873194694519  , 63.275083780288696, 1084.0863149166107  ,    12.045112565743931 ,           17798947.82, 146814318.89984718,         139402870.24904463, 2349.105145073709 ,  2268.003673729725 ,          0.0,              0.0,       0.0           , 0.0                  ,  7008310.851348167 ,  73.77169317208597 ,        0.0         ,  0.0              , 403137.7994543888 ,  7.3297781718979795, 35127952.31357159    , 1022.8568409582462    , 22476357.663031258,     187.72125825765482,  81798560.27244179 ,    1057.425574513824
ward_k3900_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         3900,  198.5876588821411   , 51.57991981506348 ,  669.3481578826904  ,    17.943314785275646 ,           18575160.98, 146356964.71239454,         138655246.25374287, 2339.261757462188 ,  2254.935457897434 ,          0.0,              0.0,       0.0           , 0.0                  ,  7276458.458651677 ,  76.5942995647545  ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34835530.717293784   , 1014.3420995487077    , 22185441.441623732,     185.2915425559864 ,  81634274.09482536 ,    1055.3018157927397
ward_k5500_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         5500,    4.422013998031616 , 54.740265130996704,  688.2109229564667  ,    61.44261528969112  ,           21293016.51, 145900022.22708225,         138954488.89047045, 2365.0008168790287,  2288.6343607041676,          0.0,              0.0,       0.0           , 0.0                  ,  6520273.336611789 ,  68.63445617486094 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 36300147.62434273    , 1056.988861574154     , 20848430.49672608 ,     174.1249033414281 ,  81805910.76940164 ,    1057.5205957885853
base_case                                                              , False   , base_case                   ,         8760,    5.020833969116211 , 80.89628100395203 , 1591.7270998954773  ,    15.348673530766336 ,           18133284.57, 146226598.54999915,         138930471.632738  , 2361.026111779266 ,  2280.9691968607276,          0.0,              0.0,       0.0           , 0.0                  ,  6870866.917261161 ,  72.32491491853854 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35931670.7396872     , 1046.2595398408378    , 21151963.219569102,     176.6599913440622 ,  81846837.67348169 ,    1058.0496656758278
ward_k1900_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         1900,  121.7993710041046   , 48.84216499328613 ,  497.7841579914093  ,     6.46888833811542  ,           17227146.19, 149052977.22454378,         141370793.3411509 , 2332.518518729241 ,  2248.7656397259307,          0.0,              0.0,       0.0           , 0.0                  ,  7304966.903250697 ,  76.89438845527049 ,        0.0         ,  0.0              , 377216.98014217056,  6.858490548039464 , 33477565.49740572    ,  974.8008247671073    , 26401085.08141844 ,     220.50035798295247,  81492142.76232675 ,    1053.464456975871
ward_k6500_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         6500,    2.9754319190979004, 51.28740406036377 , 1081.8164479732511  ,    15.378907684040016 ,           18176280.54, 146224015.3510656 ,         138851799.90641317, 2362.0029137978217,  2281.1450670120066,          0.0,              0.0,       0.0           , 0.0                  ,  6946955.4446524335,  73.12584678581509 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35954333.92256352    , 1046.9194471259536    , 20971439.971321274,     175.15227146284764,  81926026.01252837 ,    1059.0733484232053
ward_k1700_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1700,  521.7049870491028   , 49.44896912574768 ,  710.3259329795837  ,     8.097098494365    ,           17598637.6 , 149048880.05160692,         140556021.14871728, 2308.863784596431 ,  2218.6573027928594,          0.0,              0.0,  300491.4315419844  , 0.715455789385677    ,  7767107.471347643 ,  81.75902601418571 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 32317047.392287254   ,  941.0088213995296    , 26572847.77881655 ,     221.93491024274036,  81666125.9776135  ,    1055.7135711505896
ward_k1600_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1600,    3.8750810623168954, 47.9934229850769  ,  451.3962459564209  ,   158.65145412298517  ,           28807170.35, 145053386.9713033 ,         137783529.40640455, 2408.911745686238 ,  2329.560728154322 ,          0.0,              0.0,       0.0           , 0.0                  ,  6900685.05152797  ,  72.6387900160839  ,        0.0         ,  0.0              , 369172.51337078155,  6.712227515832392 , 39481594.910971686   , 1149.6263455990697    , 19853232.96348623 ,     165.81307026084056,  78448701.53194664 ,    1014.121312294412
ward_k1095_utr_NoExtremePreservation_hp0.95_lp0.05                     , False   , UTR                         ,         1095,    0.0877470970153808, 69.87924313545227 ,  685.9609789848328  ,   468.8169137324486   ,           51284920.05, 142108157.60979754,         135476849.71477526, 2380.3667213084505,  2307.3079013608476,          0.0,              0.0,       0.0           , 0.0                  ,  6206047.8950222805,  65.32681994760296 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 38611923.0138598     , 1124.3032114348741    , 15121952.132543914,     126.29768239994851,  81742974.56837153 ,    1056.707007526025
ward_k1200_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1200,    4.707020044326782 , 46.23785901069641 ,  312.4420471191406  ,   171.1206036136251   ,           30518178.31, 144469228.38882405,         137235603.78566518, 2431.4153268873642,  2352.0163310646394,          0.0,              0.0,       0.0           , 0.0                  ,  6808364.603158845 ,  71.6669958227247  ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 40934639.53067088    , 1191.936145390692     , 18539046.869484525,     154.8370629001604 ,  77761917.38550979 ,    1005.2431227737869
ward_k900_perlocation_DynamicProgramming_hp0.95_lp0.05                 , False   , DynamicProgramming          ,          900,   56.233262062072754 , 40.685275077819824,  305.51619601249695 ,     0.0               ,           17838950.99, 156417924.81884018,         147125230.248007  , 2263.970322954448 ,  2166.3031245151637,          0.0,              0.0,  281761.97696533223 , 0.6708618499174577   ,  8730818.443450091 ,  91.90335203631675 ,        0.0         ,  0.0              , 280114.15041774453,  5.0929845530499005, 26969221.907101024   ,  785.2906675787548    , 37651986.308810726,     314.4672438370832 ,  82504022.03209525 ,    1066.545213099326
ward_k7000_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         7000,    4.095525979995728 , 55.55566310882568 , 1119.4854118824005  ,    14.44702532577502  ,           17996995.62, 146399543.45903778,         139052411.7592638 , 2362.7214563566754,  2282.134261575898 ,          0.0,              0.0,       0.0           , 0.0                  ,  6922735.468724217 ,  72.87089967078124 ,        0.0         ,  0.0              , 424396.2310497697 ,  7.716295109995814 , 35915948.934593104   , 1045.8017518163851    , 21186219.132379618,     176.9460947755862 ,  81950243.69229108 ,    1059.386414983927
ward_k400_perlocation_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,          400,    3.904278993606568 , 41.63917088508606 ,  261.23753809928894 ,    20.51530774582259  ,           36670823.03, 153183252.2640855 ,         133680729.17284489, 1711.2222262124014,  1580.1521899078439,          0.0,              0.0,  364643.19113458885 , 0.8681980741299735   , 10035332.935422244 , 105.63508353076047 ,  8227716.964683782 ,  8.66075469966714 , 874830.0          , 15.905999999999999 ,  1480574.8083798306  ,   43.11142470768682   , 37579566.679665335,     313.86239922170813,  94620587.68479972 ,    1223.178365978449
ward_k1500_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1500,  322.86885499954224  , 44.95802092552185 ,  475.96796894073486 ,     4.309116332472783 ,           17152811.57, 149817126.3460512 ,         141426705.7096574 , 2307.748602115664 ,  2218.9876379549273,          0.0,              0.0,  300147.0200665871  , 0.7146357620633026   ,  7713348.191700364 ,  81.19313886000384 ,        0.0         ,  0.0              , 376925.42462685483,  6.8531895386700885, 32035727.236419678   ,  932.8173320875432    , 27965200.861439772,     233.56376383759397,  81425777.61179794 ,    1052.6065420297903
ward_k8000_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         8000,    3.304471969604492 , 65.41420292854309 , 1062.2169868946075  ,    15.200565642151464 ,           18122558.57, 146240094.94613034,         138932470.04262686, 2361.164004725791 ,  2280.986058373123 ,          0.0,              0.0,       0.0           , 0.0                  ,  6882364.903503503 ,  72.44594635266844 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35931215.47839722    , 1046.2462835280096    , 21152313.200552   ,     176.6629143652857 ,  81848941.36367764 ,    1058.0768604798272
ward_k1900_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1900,    4.126029014587402 , 47.34481501579285 ,  475.1395111083984  ,   102.43872104375804  ,           24362120.9 , 145503808.8334534 ,         138205649.57160085, 2399.287506655062 ,  2319.6375333533665,          0.0,              0.0,       0.0           , 0.0                  ,  6928850.484365789 ,  72.93526825648199 ,        0.0         ,  0.0              , 369308.7774867545 ,  6.714705045213719 , 38558496.485799536   , 1122.747536079041     , 19948152.924266625,     166.6058363637208 ,  79699000.16153468 ,    1030.2841609106044
ward_k5000_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         5000,    3.720916986465454 , 46.90818405151367 ,  676.878191947937   ,   138.98597792122584  ,           26962750.59, 144867347.38354275,         137902468.14781967, 2368.024609899904 ,  2291.952666814829 ,          0.0,              0.0,       0.0           , 0.0                  ,  6604690.619354425 ,  69.52305915109922 ,        0.0         ,  0.0              , 360188.61636865814,  6.548883933975603 , 36881224.14796574    , 1073.9086664065694    , 19207019.67484454 ,     160.41593370227088,  81814224.32500939 ,    1057.628066705989
ward_k900_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05           , False   , DynamicProgramming          ,          900, 2400.273636817932    , 45.11924695968628 ,  283.6384868621826  ,     0.0               ,           17838950.99, 156417924.81884018,         147125230.248007  , 2263.970322954448 ,  2166.3031245151637,          0.0,              0.0,  281761.97696533223 , 0.6708618499174577   ,  8730818.443450091 ,  91.90335203631675 ,        0.0         ,  0.0              , 280114.15041774453,  5.0929845530499005, 26969221.907101024   ,  785.2906675787548    , 37651986.308810726,     314.4672438370832 ,  82504022.03209525 ,    1066.545213099326
ward_k300_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05           , False   , DynamicProgramming          ,          300,  830.3364148139954   , 41.84382390975952 ,  224.20270800590515 ,     0.0               ,           37974266.96, 171593064.93417427,         127383236.3968463 , 1667.7418698191784,  1488.2643536465146,          0.0,              0.0, 1140463.115913156   , 2.7153883712218      , 12312766.200254638 , 129.6080652658383  , 29893820.662141744 , 31.46717964435973 , 862778.5590184277 , 15.686882891244142 ,    42363.25637418973 ,    1.2335346564128358 , 34780393.963154115,     290.483868220297  ,  92560479.17731799 ,    1196.5469507698049
ward_k2000_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         2000,  392.1510620117188   , 46.283466815948486,  526.3310358524323  ,     6.826593190623818 ,           17626051.69, 148394035.98856354,         140368625.8851255 , 2311.9755844775186,  2224.2420044413284,          0.0,              0.0,       0.0           , 0.0                  ,  7600150.103438062 ,  80.00158003619012 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 32759282.274566773   ,  953.8858308708503    , 26387712.212549053,     220.38866854428488,  81221631.39800966 ,    1049.9675050261933
