asset,year,partition,rep_period,specification
CZ_electrolyzer,2050,18;13;63;23;4;20;14;18;14;99;54;4;7;12;32;32;68;9;11;19;36;34;15;15;5;21;23;5;24;24;17;6;28;21;38;8;19;7;7;10;9;70;7;29;12;17;55;25;17;13;25;10;7;7;10;7;16;7;17;6;18;6;11;18;12;29;64;12;39;9;18;21;9;12;27;7;5;13;19;13;27;8;8;5;15;7;19;12;11;11;19;17;8;23;11;14;6;43;27;21;30;34;14;10;11;24;12;9;9;8;25;52;40;9;15;13;12;9;15;6;10;8;9;30;9;24;7;3;13;14;11;18;5;10;22;29;28;19;16;7;27;12;13;12;14;23;39;17;10;15;9;14;7;5;12;6;18;13;24;11;4;13;9;7;16;5;20;16;8;14;19;23;4;11;7;16;10;14;10;6;21;22;9;52;31;20;8;13;9;40;40;7;9;12;16;15;7;16;11;9;26;11;12;25;8;26;29;12;11;12;7;15;27;6;14;9;15;10;14;33;7;22;11;7;50;14;9;15;14;26;40;44;7;14;24;8;12;16;15;7;17;12;69;22;30;24;31;10;24;14;10;25;15;9;26;19;16;11;17;7;6;17;20;4;16;12;27;18;13;42;6;8;19;10;12;14;11;9;13;10;3;11;10;26;23;13;4;13;9;24;9;13;26;8;27;17;6;29;18;13;14;10;10;14;10;27;31;14;24;15;9;23;15;10;22;5;11;8;16;9;32;11;33;20;30;9;11;13;7;4;13;8;4;15;7;27;21;16;24;9;13;10;29;20;20;19;10;13;10;19;20;5;19;9;17;6;18;6;14;9;17;8;16;10;18;24;15;25;25;7;4;10;14;16;7;16;9;15;13;19;19;23;11;59;6;25;17;8;16;9;15;7;17;8;16;12;23;13;15;24;29;55;7;17;5;16;14;11;6;20;41;24;53;10;39;22;8;19;13;10;24;23;8;55;16;34;8;9;13;16;22;24;12;30;23;8;35;18;18;37;21;3;21;16;43;16;11;16;67;7;16;7;19;25;9;14;6;27;13;20;23;6;13;47;14;32;27;25;21;10;22;7;54;9;18;10;9;20;22;10;4;21;51;24;22;24;45;29;21;20;32;15;42;18;11;19;7;17;7;8,1,explicit
DE_Battery,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_Coal,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_E_Balance,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_E_Demand,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_E_ENS,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_Gas,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_H_Demand,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_Hydro,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_Hydro_Reservoir,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_OCGT,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_Pump_Hydro_Closed,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
DE_Pump_Hydro_Open,2050,24;78;8;15;5;12;13;12;122;53;29;5;14;16;30;18;42;19;27;14;18;9;20;7;24;19;35;10;56;35;17;9;31;29;8;14;8;18;6;37;16;46;10;35;18;33;19;8;23;13;11;13;6;23;21;61;7;13;7;5;9;10;36;5;36;28;11;15;19;5;17;11;38;7;16;8;4;50;18;16;6;43;22;8;18;7;24;24;21;22;15;7;7;5;18;6;24;12;8;19;9;5;24;6;15;28;86;17;10;17;26;16;15;18;15;25;8;27;15;10;21;5;15;8;14;24;5;15;8;30;13;10;12;9;14;8;8;10;16;6;9;28;11;14;9;11;34;16;11;25;9;6;17;15;9;36;4;10;13;9;7;2;16;16;26;13;23;9;10;15;18;15;17;5;24;16;10;14;10;13;6;18;11;6;8;10;9;15;17;31;20;8;16;17;14;20;20;6;12;11;6;18;12;14;11;33;16;10;5;9;10;13;11;23;7;16;19;6;14;13;14;6;19;24;20;10;25;13;12;12;8;5;13;9;13;6;19;9;16;34;13;10;15;13;33;7;23;28;14;16;16;3;11;4;13;11;9;14;10;13;13;12;17;7;10;16;15;6;16;17;5;16;6;7;15;16;15;10;21;10;19;9;54;15;10;28;14;7;25;12;12;12;8;16;19;4;35;5;10;4;15;4;9;6;12;10;23;15;13;7;18;6;14;3;37;9;9;25;13;9;11;14;14;3;45;25;10;10;14;13;10;27;12;14;13;10;12;12;14;22;26;12;34;9;15;12;19;45;29;26;26;22;12;19;19;11;13;22;12;36;24;8;13;29;10;14;16;18;31;11;32;8;13;9;6;11;15;17;14;8;37;10;17;9;18;7;15;12;15;11;29;24;18;19;16;9;31;41;23;16;8;16;7;41;8;8;11;35;36;22;33;11;11;24;35;22;40;53;33;13;11;25;27;32;16;11;13;21;14;7;22;8;12;12;6;6;13;64;12;18;24;9;17;5;16;8;15;12;40;24;14;21;24;27;45;56;27;7;26;12;8;8;21;20;19;12;29;65;39;22;6;84;7;17;54;53;21;11;14;6;17;5;14;61;27;34;14;45;15;30;14;13;14;19;6;6;23;25;24;8,1,explicit
